001	CONTRIB SOLIDARITE AUTONOMIE SEULE	CSA SEULE	E		0.30		01/10/2004
688	EXO DOM ST MARTIN SMIC 170% a 450%	EXO ST MARTIN 450%	F	100.00			01/01/2019
689	REDUCTION MALADIE CPRPF	REDUC MAL CPRPF	F	100.00			01/01/2019
690	ENIM EXO VIEILL ARMEMENT MARITIME	ENIM EXO VIEIL ARM	F	100.00			01/01/2020
691	ENIM EXO PREV ARMEMENT MARITIME	ENIM EXO PREV ARM	F	100.00			01/01/2020
694	VMRR EXO ZFU	VMRR EXO ZFU	F	100.00			01/07/2025
695	CSG/CRDS CHEQUE VACANCES	CSG CRDS CH VAC	E		9.70		01/01/2024
697	VMRR EXO OIG EN ZRR	VMRR EXO OIG EN ZRR	F	100.00			01/07/2025
702	RG SANCTION NON RESPECT N.A.O	NON RESPECT NAO	E		0.00		01/01/2009
704	CONTR RET SUPPL FINAN PRIMES	RETRAITE SUP FINANCT	E		24.00		01/01/2017
706	CONTR RETRAITE SUPPL RENTES	RETR SUP RENTES	E		16.00		01/01/2017
710	CAMIEG AGENTS EN ACTIVITE	CAMIEG ACTIFS	E		1.96		01/01/2023
712	ASSISTANTS EDUCATION TEMPS COMPLET	ASSISTANTS EDUCATION	E	15.45	21.06		01/01/2026
712	ASSISTANTS EDUCATION TEMPS COMPLET	ASSISTANTS EDUCATION	E	15.45	20.97		01/01/2024
714	ASSISTANTS EDUCATION AVEC AT	ASSIST EDUCATION AT	D	15.45	21.06	0.88	01/01/2026
714	ASSISTANTS EDUCATION AVEC AT	ASSIST EDUCATION AT	D	15.45	20.97	0.92	01/05/2025
715	ASSISTANTS EDUCATION AVEC AT AL	ASSIST EDUCATION AT	D	15.45	22.36	0.88	01/01/2026
715	ASSISTANTS EDUCATION AVEC AT AL	ASSIST EDUCATION AT	D	15.45	22.27	0.92	01/05/2025
716	CONTRIBUTION PATRONALE PRERETRAITES	PRERETRAIT PP	E		25.83		01/01/2026
716	CONTRIBUTION PATRONALE PRERETRAITES	PRERETRAIT PP	E		25.74		01/01/2024
717	CONTRIBUTION PATRONALE PRERETRAITES	PRERETRAIT.PP	E		50.00		11/10/2007
718	RR RETRAITE BASE COT AM N-RES. SA	RR RET BASE COT-AM	E		3.20		01/03/2018
719	CONTRIBUTION ART.L137-12 CSS	CONTR. L137-12 CSS	E		40.00		01/01/2026
719	CONTRIBUTION ART.L137-12 CSS	CONTR. L137-12 CSS	E		30.00		01/09/2023
720	CAMIEG COTISATION SOLIDARITE	CAMIEG SOLIDARITE	E		1.15		01/01/2021
725	BONUS MALUS ASSURANCE CHOMAGE U2	BONUS MALUS CHOM	V		0.00		01/09/2022
726	APPRENTIS SECT PRIVE INF SEUIL	APP PRIVE <SEUIL	A	8.55	12.86	0.00	01/01/2026
726	APPRENTIS SECT PRIVE INF SEUIL	APP PRIVE <SEUIL	A	8.55	12.77	0.00	01/01/2024
727	APPRENTIS SECT PRIVE INF SEUIL ALS AL	APP PRIVE AM<SEUIL	A	8.55	12.86	0.00	01/01/2026
727	APPRENTIS SECT PRIVE INF SEUIL ALS AL	APP PRIVE AM<SEUIL	A	8.55	12.77	0.00	01/01/2024
730	DOETH - CONTRIBUTION ANNUELLE	DOETH CONTRIBUTION	E		100.00		01/01/2021
734	JEI EXONERATION TAUX PLEIN	JEI EXO TAUX PLEIN	A	6.90	0.70	0.00	01/01/2026
734	JEI EXONERATION TAUX PLEIN	JEI EXO TAUX PLEIN	A	6.90	0.70	0.00	01/01/2024
735	EXO JEUNE ENTREPRISE DE CROISSANCE	EXO JEC	A	6.90	0.70	0.00	01/01/2026
735	EXO JEUNE ENTREPRISE DE CROISSANCE	EXO JEC	A	6.90	0.70	0.00	01/04/2025
737	LOI INITIATIVE ECO REPORT PREVOYANCE	LIE REPORT PREVOYAN	F	100.00			01/01/2012
740	DOETH - ACCORDS DEPENSES NON ENG	DOETH ACCORDS	E		100.00		01/12/2020
741	REPORT LOI INITIATIVE ECONOMIQUE	REPORT L INITIAT ECO	F	100.00			01/01/2022
743	LOI INITIAT ECO REPORT MOBILITE ADD	LIE REPORT MOBI ADD	F	100.00			01/01/2004
749	LOI INITIAT ECO REPORT VERS MOBILITE	LIE REPORT MOBILITE	F	100.00			01/01/2004
750	CAMIEG COTISATION EQUILIBRE INACTIFS	C EQUILIBRE INACTIF	E		2.25		01/01/2023
754	GUS TOREROS ABT 30%	GUS TOREROS ABT 30%	D	10.82	9.38	0.85	01/01/2026
754	GUS TOREROS ABT 30%	GUS TOREROS ABT 30%	D	10.82	9.31	0.90	01/05/2025
755	BASSINS D'EMPLOI A REDYNAMISER	BASSIN EMPLOI	A	6.90	0.70	0.00	01/01/2026
756	RR RETRAITE CPLMT COTIS AM REG AGRI	RR RET CPLMT COT-AM	E		1.00		01/01/2010
758	RR RETRAITE BASE COTIS AM ALSACE MO	RR RET BASE COT-AM	E		1.10		01/01/2014
759	RR RETRAITE CPLMT COTIS AM IGRLAM	RR RET CPLMT COT-AM	E		1.10		01/01/2014
761	EXO DOM HORS CHOMAGE OM	EXO DOM HORS CHOMAGE	F	100.00			01/01/2026
761	EXO DOM HORS CHOMAGE OM	EXO DOM HORS CHOMAGE	F	100.00			01/01/2019
762	REGUL EXO DOM HORS CHOMAGE OM	REG EXO DOM HORS CH	E	100.00			01/01/2026
762	REGUL EXO DOM HORS CHOMAGE OM	REG EXO DOM HORS CH	E	100.00			01/01/2019
769	BONUS MALUS CCP ASSURANCE CHOMAGE U2	BONUS MALUS CCP CHO	E		100.00		01/09/2022
772	CONTRIBUTIONS ASSURANCE CHOMAGE U2	CONTRIB ASSU CHOMAGE	E		4.00		01/05/2025
772	CONTRIBUTIONS ASSURANCE CHOMAGE U2	CONTRIB ASSU CHOMAGE	E		4.05		01/01/2019
773	ZFU OU ASS ZFU/ZRU VERS MOBILITE ADD	ZFU-ASS ZRU MOB ADD	F	100.00			01/01/2002
776	DOM PECHE MARITIME EXO CSG-CRDS	DOM PECH EX CSG-CRDS	F	100.00			01/01/2025
777	DOM PECHE MARITIME EXO AF 50%	DOM PECHE EXO AF 50%	F	100.00			01/01/2001
798	CAISSES CP BTP-REGUL ANNUELLE	CAISSES CP BTP-REGU	E		100.00		01/01/2026
798	CAISSES CP BTP-REGUL ANNUELLE	CAISSES CP BTP-REGU	E		100.00		01/05/2025
799	CAISSES CP BTP DOM-REGUL ANNUELLE	CAISSES CP BTP DOM	E		100.00		01/01/2026
799	CAISSES CP BTP DOM-REGUL ANNUELLE	CAISSES CP BTP DOM	E		100.00		01/05/2025
800	RGUL.RETRAITES PRESTATIONS DEFINIES	REGUL RETR CHAPEAU	E		100.00		01/07/2019
801	REGUL REDUC GEN SANS CHOMAGE	REGUL REDUC GEN	E	100.00			01/01/2026
801	REGUL REDUC GEN SANS CHOMAGE	REGUL REDUC GEN	E	100.00			01/01/2019
802	REM.VERSEES PAR TIERS CONTRIB.LIBERA	REM.TIERS CONTR.LIB.	D	6.54	12.42	1.04	01/01/2024
803	APPRENTIS SECT PUBLIC INF SEUIL	APP PUB INF SEUIL	A			0.00	01/01/2026
803	APPRENTIS SECT PUBLIC INF SEUIL	APP PUB INF SEUIL	A			0.00	01/01/2024
804	REMUNERATIONS VERSEES PAR DES TIERS	REM.VERSEES TIERS	D	15.45	21.06	2.08	01/01/2026
804	REMUNERATIONS VERSEES PAR DES TIERS	REM.VERSEES TIERS	D	15.45	20.97	2.12	01/01/2024
805	APPRENTIS SECT PUBLIC INF SEUIL ALS AL	APP PUB INF SEUIL	A			0.00	01/01/2026
805	APPRENTIS SECT PUBLIC INF SEUIL ALS AL	APP PUB INF SEUIL	A			0.00	01/01/2024
811	REM.VERSEES PAR TIERS CONTRIB.LIBERA AL	REM.TIERS CONTR.LIB.	D	6.54	12.42	1.04	01/01/2024
812	CONTR.RETRAITES SUPPL L137-11-2 CSS	RET SUPP L137-11-2	E		29.70		01/07/2019
813	COLLAB.OCCAS.SERVICE PUBLIC FPH	COSP FPH	D	15.45	21.06	1.30	01/01/2026
813	COLLAB.OCCAS.SERVICE PUBLIC FPH	COSP FPH	D	15.45	20.97	1.31	01/05/2025
814	FNAL DEGRE ANNEE 6 ARTISTES	FNAL DEG6 ART	E		0.28		01/01/2014
816	FNAL DEGRE ANNEE 6 JOURNALISTES	FNAL DEG6JOUR	E		0.38		01/01/2014
820	VERSEMENT MOBILITE REGIONAL RURAL	VMRR	V		0.00		01/07/2025
822	VM REGIONAL ET RURAL-TX MINO	VMRR TX MINO	V		0.00		01/07/2025
823	COLLABORATEUR OCCAS SERVICE PUBLIC	COLLAB SERV PUBLIC	C	15.45	21.06	0.88	01/01/2026
823	COLLABORATEUR OCCAS SERVICE PUBLIC	COLLAB SERV PUBLIC	C	15.45	20.97	0.92	01/05/2025
829	RR INVALIDITE TI TX PLEIN	RR INVALIDITE TI TX	E		8.80		01/01/2024
835	VOLONTARIAT POUR L'INSERTION	VOLONT. INSERTION	E		100.00		01/01/2006
837	CSG CRDS VOLONTARIAT INSERTION EXO	CSG CRDS INSERTION	E		0.00		01/01/2006
838	RR INVALIDITE TI TAUX MEDIAN	RR INVA TI TX MED	E		7.10		01/01/2024
839	RR INVALIDITE TI TAUX REDUIT	RR INVA TI TX RED	E		4.30		01/01/2024
842	COMPTE GLOBAL CAIS.CONGES PAYES BT	CONGES PAYES	D	15.45	21.06	0.49	01/01/2026
842	COMPTE GLOBAL CAIS.CONGES PAYES BT	CONGES PAYES	D	15.45	20.97	0.50	01/05/2025
843	COLLAB.OCCAS.SERV.PUBLIC FPH EST AL	COSP FPH EST	D	15.45	21.06	1.16	01/01/2026
843	COLLAB.OCCAS.SERV.PUBLIC FPH EST AL	COSP FPH EST	D	15.45	20.97	1.11	01/05/2025
844	CONVENTIONNELLE DIALOGUE SOCIAL	CONV DIAL SOC	V		0.00		01/01/2026
845	CONVE FORMATION PROFESSIONNELLE	CONVE FORM PRO	V		0.00		01/01/2026
850	FONCT.TITULAIRES OUVRIERS D'ETAT	FONCT ETAT	E		15.25		01/01/2015
852	FONCTIONNAIRES NON TITUL FP AVEC AF	NON TIT EN FP	D	15.45	21.06	2.08	01/01/2026
852	FONCTIONNAIRES NON TITUL FP AVEC AF	NON TIT EN FP	D	15.45	20.97	2.12	01/01/2024
853	COLLAB.OCCAS. SERVICE PUBLIC OSS	COSP OSS	D	15.45	21.06	0.96	01/01/2026
853	COLLAB.OCCAS. SERVICE PUBLIC OSS	COSP OSS	D	15.45	20.97	0.93	01/05/2025
854	FONCTIONNAIRES NON TITUL FP SAUF AF	NON TIT EN FP	D	15.45	15.81	2.08	01/01/2026
854	FONCTIONNAIRES NON TITUL FP SAUF AF	NON TIT EN FP	D	15.45	15.72	2.12	01/01/2024
855	COLLAB.OCCAS.SERV.PUBLIC FPT EST AL	COSP FPH EST	D	15.45	21.06	1.31	01/01/2026
855	COLLAB.OCCAS.SERV.PUBLIC FPT EST AL	COSP FPH EST	D	15.45	20.97	1.33	01/05/2025
856	FONCT.DETACHE SAUF AF AT BUDG.ANNEXE	FONCT DETACH	E		10.00		01/01/2012
857	STAGIAIRES FORMATION CONTINUE NOTARI	STAGIAIRE FORM NOT	A	15.45	15.06	0.00	01/01/2026
857	STAGIAIRES FORMATION CONTINUE NOTARI	STAGIAIRE FORM NOT	A	15.45	14.97	0.00	01/01/2024
858	AF FONCTIONNAIRES DETACHES	AF FONCT DETACHES	E		5.25		01/01/2014
859	EMPLOI PENITENTIAIRE CHOMAGE MAYOTTE	PENITENT CHOM MAY	E		2.80		01/05/2022
860	FONCT.DETACHES AVEC AF SANS AT	FONCT DETACH	E		15.25		01/01/2014
861	COMPLEMENT MALADIE NOTARIAT	COMPL.MAL NOTARIAT	E		6.00		01/01/2023
862	FONCT.TERRES AUSTRALES FRANCAISES	TERRE AUSTRAL	E	3.95	0.30		01/03/2018
863	RG MANDATAIRES SOCIAUX	MANDATAIRES SOCIAUX	A	15.45	21.06	0.00	01/01/2026
863	RG MANDATAIRES SOCIAUX	MANDATAIRES SOCIAUX	A	15.45	20.97	0.00	01/01/2024
864	CNRACL CESS. PROGRES. ACTIV.AVEC AT	CESS.ACTIVITE	A		15.43	0.00	01/01/2025
866	CNRACL CESS. PROGRES. ACTIV.SANS AT	CESS.ACTIVITE	E		15.43		01/01/2025
867	FONCTIONNAIRES DETACHES NOTARIAT	FONC DETA NOTARIAT	A		10.75	0.00	01/01/2023
868	POSTES TELECOM ESPACE PERS TITULAIRE	POSTES TELECOM TITUL	E		7.45		01/01/2019
869	SALARIE NON RESIDENT NOTARIAT	FRONTALIER NOTAIRE	E		5.50		01/01/2023
870	EDF GDF AGENTS STATUTAIRES	STATUTAIR	D		8.85	0.16	01/05/2025
870	EDF GDF AGENTS STATUTAIRES	STATUTAIR	D		8.85	0.15	01/01/2024
871	PORT AUTONOME DE STRASBOURG AL	PORT STRASBOURG	A		19.05	0.00	01/04/2022
872	EDF GDF AGENTS DETACHES MUTUELLE	EDF MUTUE	D		8.85	0.16	01/05/2025
872	EDF GDF AGENTS DETACHES MUTUELLE	EDF MUTUE	D		8.85	0.15	01/01/2024
874	FONCT.TIT.DET.C T NON PERM SANS AT	FONCT TITUL	E		17.75		01/01/2018
876	FONCT.TIT.DET.C T NON PERM.AVEC AT	FONCT DET	A		17.75	0.00	01/01/2018
878	FONCTIONNAIRES TITUL DOM ETRANGER OM	FONCT TITUL DOM ETRG	E		10.00		01/01/2012
879	COTISATION AF MILITAIRES	AF MILITAIRES	E		5.25		01/01/2014
880	CNRACL AVEC AT	CNRACL AVEC AT	A		15.43	0.00	01/01/2025
882	CNRACL SANS AT	CNRACL SANS AT	E		15.43		01/01/2025
883	EMPLOI PENITENTIAIRE CHOMAGE U2	CEP CHOMAGE	E		4.00		01/05/2025
883	EMPLOI PENITENTIAIRE CHOMAGE U2	CEP CHOMAGE	E		4.05		01/05/2022
884	CNRACL MALADIE CSA	CNRACL MALADIE CSA	E		10.18		01/01/2025
886	ELUS LOCAUX INDEMNITE INF 50% PASS	ELUS LOC. <50% PASS	A	15.45	21.06	0.00	01/01/2026
886	ELUS LOCAUX INDEMNITE INF 50% PASS	ELUS LOC. <50% PASS	A	15.45	20.97	0.00	01/01/2024
888	CTRES COMM ACTION SOC.SANS AT EXO	CENTRES COMM	E		0.30		01/01/2012
890	CENTRES COMMUNAUX ACTION SOC AVEC AT	CCAS AVEC AT	A		0.30	0.00	01/01/2012
892	FONCT.SUR BUDGETS ANNEXES SANS AT	BUDG.ANNEXES	E		15.43		01/01/2025
893	FONCT REMUNERE BUDG ANNEXE SANS AT AL	BUDG.ANNEXES	E		16.73		01/01/2025
894	FONCT.SUR BUDGETS ANNEXES AVEC AT	BUDG.ANNEXES	A		15.43	0.00	01/01/2025
896	RG MANDATAIRES SOCIAUX MAYOTTE	MANDATAIRES MAY	A	20.84	11.02	0.00	01/01/2026
896	RG MANDATAIRES SOCIAUX MAYOTTE	MANDATAIRES MAY	A	20.73	9.97	0.00	01/01/2025
897	EXO ASS CHOMAGE ARMEMENT MARITIME U2	EXO CHOM ARM MARIT	F	100.00			01/01/2011
898	COLLAB.OCCAS.SERVICE PUBLIC FPT	COSP FPT	D	15.45	21.06	1.66	01/01/2026
898	COLLAB.OCCAS.SERVICE PUBLIC FPT	COSP FPT	D	15.45	20.97	1.72	01/01/2024
900	VERSEMENT MOBILITE	VERST MOBILITE	Z				01/01/2001
901	VERSEMENT MOBILITE ADDITIONNEL	VERST MOBILITE ADD	Y				01/07/2003
904	RR PRESTATIONS FAMILIALES	RR PREST FAMILLE	E		0.50		01/01/2010
909	COT.AT FORFAIT.INOBS.MESURES PREV.	COT AT FORAITAIRE	E		100.00		01/01/2011
911	MOBILITE JOURNALISTES TX MINORE 20%	MOBILI JOURNALISTES	Z				01/01/1940
912	CNIEG VIEILLESSE REGIME DROIT COMMUN	CNIEG VIEIL RDC	E		39.51		01/05/2025
912	CNIEG VIEILLESSE REGIME DROIT COMMUN	CNIEG VIEIL RDC	E		39.84		01/05/2024
913	CNIEG VIEILLESSE REGIME SPECIAL	CNIEG VIEILLESSE RS	E		0.90		01/05/2025
913	CNIEG VIEILLESSE REGIME SPECIAL	CNIEG VIEILLESSE RS	E		1.00		01/05/2024
917	MOBILITE ADD JOURNALISTE TX MINO 20%	MOBILI ADD JOURNALI	Z				01/01/1940
920	EMPL AGRIC (1500 TONNES CANNE) RMI OM	EMPL AGRIC	E	6.90	6.60		01/01/2017
921	MOBILITE ARTISTES TX MINORE 30%	MOBILI ARTISTES	Z				01/01/1940
922	ENTR.DE PRODUCTION D ELECTRICITE	ENTR PROD	D		8.85	0.16	01/05/2025
922	ENTR.DE PRODUCTION D ELECTRICITE	ENTR PROD	D		8.85	0.15	01/01/2024
923	COLLAB.OCCAS. SERV. PUBLIC OSS EST AL	COSP OSS EST	D	15.45	21.06	0.82	01/01/2026
923	COLLAB.OCCAS. SERV. PUBLIC OSS EST AL	COSP OSS EST	D	15.45	20.97	0.87	01/01/2024
926	AT SEULEMENT - GESTION TOTALE	SEUL GEST TOT AT	A			0.00	01/01/1999
927	MOBILITE ADD ARTISTES TX MINO 30%	MOBILI ADD ARTISTES	Z				01/01/1940
930	PORT BDX APPRENTI SECT PUB INF SEUIL	PAB APPR.PUB.INF.	A			0.00	01/01/2028
930	PORT BDX APPRENTI SECT PUB INF SEUIL	PAB APPR.PUB.INF.	A			0.00	01/01/2027
931	PORT BDX APPRENTI SECT PUB SUP SEUIL	PAB APPR.PUB.SUP	A	6.90	0.40	0.00	01/01/2028
931	PORT BDX APPRENTI SECT PUB SUP SEUIL	PAB APPR.PUB.SUP	A	6.90	0.40	0.00	01/01/2027
932	PORT BDX APPRENTI SECT PRIVE	PAB APPR.PRIVE	A	8.55	15.56	0.00	01/01/2028
932	PORT BDX APPRENTI SECT PRIVE	PAB APPR.PRIVE	A	8.55	15.06	0.00	01/01/2027
936	CNIEG PRESTATION COMPL. INVALIDITE	CNIEG PCI	E		0.34		01/05/2022
937	COTISATIONS AGS CAS GENERAL U2	COTIS.AGS CAS GENER.	E		0.25		01/07/2024
938	CONTRATS AIDES ATELIER INSERTION	ATELIER INSERTION	D	15.45	13.26	1.50	01/01/2026
938	CONTRATS AIDES ATELIER INSERTION	ATELIER INSERTION	D	15.45	13.17	1.50	01/01/2024
939	ATELIER INSERTION MAYOTTE	INSERTION MAY	D	20.84	11.02	3.56	01/01/2026
939	ATELIER INSERTION MAYOTTE	INSERTION MAY	D	20.73	9.97	3.68	01/05/2025
940	CNIEG DROITS SPE. PASSES NON REGULES	CNIEG DSPNR	E		100.00		01/01/2021
955	CNIEG PETIT POOL	CNIEG POOL	E		6.50		01/05/2024
956	RR INVALIDITE TI CASA	RR INVA TI CASA	E		0.30		01/04/2013
957	RR IJ INCAPACITE TEMPORAIRE RID	RR IJ RID	E		6.70		01/01/2025
959	CFP ENTREPRISE < 11 SALARIES	CFP ENTREPRISE < 11	E		0.55		01/01/2022
967	CONTR.ROYALTIES ART.ET MANNEQUINS	ROYALT.ART.MANNEQUIN	E		18.60		01/01/2026
967	CONTR.ROYALTIES ART.ET MANNEQUINS	ROYALT.ART.MANNEQUIN	E		17.20		01/01/2024
969	COT.MAL.ROYALTIES ART.ETRANGER	MAL.ROYALT.ART.ETRG	E		8.75		01/01/2020
971	CFP ENTREPRISE >= 11 SALARIES	CFP ENTREPRISE >=11	E		1.00		01/01/2022
978	RR RET BASE COT-AM NON-RES RA NSA	RR RET BASE COT-AM	E		3.20		01/03/2018
979	RR CHOMAGE COTIS AM ALSACE MOSELLE	RR CHOMAGE COT-AM	E		1.10		01/01/2014
983	CFP INTERMITTENTS DU SPECTACLE	CFP INTERMITTENTS	E		2.00		01/01/2022
985	PENALITE PENIBILITE	PEN PENIB	D			100.00	01/07/2012
987	CONTRIBUTION CPF CDD	CONTRIB. CPF CDD	E		1.00		01/01/2022
992	TA PRINCIPALE HORS ALSACE MOSELLE	TA PRINC. HORS AM	E		0.59		01/01/2022
993	TA ALSACE MOSELLE	TA ALSACE MOSELLE	E		0.44		01/01/2022
994	TA DEDUCTION CFA ET OFFRE NOUVELLE	TA DED CFA/OFR NVLE	F	100.00			01/01/2022
995	TA - SOLDE VERSEMENT LIBERATOIRE	TA - SOLDE VERS LIB	E		0.09		01/01/2023
996	TA - DEDUCTION AU SOLDE CFA	TA - DED SOLDE CFA	F	100.00			01/01/2022
997	TA - DEDUCTION SOLDE CREANCE ALTERN	TA - DED SOL CR ALT	F	100.00			01/01/2022
998	CSA CONTRIBUTION ANNUELLE	CSA CONTR. ANNUELLE	E		100.00		01/01/2023
